FIELD1,ds,yhat_lower,yhat_upper,yhat
6213,2015-01-13,23132.36747476926,31641.6287380311,27468.055501861018
6214,2015-01-14,22796.737823150408,31963.214421997178,27443.61065896531
6215,2015-01-15,23294.894833059174,31558.734809802194,27452.086228547054
6216,2015-01-16,23308.778982832395,31462.093000447956,27396.521213949658
6217,2015-01-19,23357.884275101263,31612.0725706679,27360.21912578514
6218,2015-01-20,22913.61866668454,31399.118803026704,27345.664361150233
6219,2015-01-21,23276.070318522652,31426.576292425678,27311.993769912584
6220,2015-01-22,23012.29117362088,31575.860989474375,27312.611738961903
6221,2015-01-23,22768.533614307114,31285.498655986416,27250.685584921015
6222,2015-01-27,23168.170347908916,31612.26849453324,27190.785169867293
6223,2015-01-28,22668.50746959163,31314.8914965382,27159.007541556242
6224,2015-01-29,23319.70146981124,31229.724675340727,27163.076518533464
6225,2015-01-30,23044.864878421486,31336.535769416423,27106.047158637033
6226,2015-02-02,22947.127392798066,31030.14324800552,27082.23214213324
6227,2015-02-03,23458.815561213483,31283.79510680308,27076.907753320436
6228,2015-02-04,22905.464765527046,31056.883991157392,27054.583204410017
6229,2015-02-05,23146.67534265962,31642.073908073668,27068.338846659568
6230,2015-02-06,22942.552719966785,31122.810266540644,27020.97827774846
6231,2015-02-09,23105.790399402722,30999.26126248604,27023.574419955443
6232,2015-02-10,22624.311599187917,31359.072690884404,27025.40591356945
6233,2015-02-11,22910.693815658782,31294.99760029549,27009.063145471882
6234,2015-02-12,23067.83711518683,31131.273847016484,27027.45087376376
6235,2015-02-13,22707.446260738565,30765.593421711998,26983.225761945883
6236,2015-02-16,22764.240553535583,31089.921606381788,26985.27248888883
6237,2015-02-18,22580.14023952109,31079.472127148834,26961.752527704222
6238,2015-02-19,22661.292201914977,31127.567444787623,26973.135127264657
6239,2015-02-20,22869.169085432208,31258.28573995116,26920.36410819859
6240,2015-02-23,22928.803494188287,30951.573535308107,26889.055888320258
6241,2015-02-24,22549.317698396026,30707.16390207069,26874.19888132682
6242,2015-02-25,22812.86849057345,31358.537888448667,26838.876156832725
6243,2015-02-26,22704.37726753183,31019.66209439536,26836.314292266376
6244,2015-02-27,22486.464854835547,31167.56404685987,26769.53708972696
6245,2015-02-28,22464.800383686535,30956.185914934333,26743.522163488346
6246,2015-03-02,22306.88223331075,30754.981571139004,26698.50599869927
6247,2015-03-03,22529.495572996708,31234.511141667845,26672.036073689458
6248,2015-03-04,22439.43402778704,30838.857482925585,26626.31528885542
6249,2015-03-05,22440.504482607652,30674.02071842406,26614.782559771407
6250,2015-03-09,21925.232126569746,30513.86315801112,26458.679107683864
6251,2015-03-10,22135.376797218225,30696.22631322473,26432.588258585114
6252,2015-03-11,22323.37213368038,30241.935090302923,26389.32971581803
6253,2015-03-12,22053.440047688513,30550.528778734923,26382.330586462045
6254,2015-03-13,22091.717936887508,30579.615751419686,26314.754822928506
6255,2015-03-16,22137.116917190124,30512.757319089484,26263.613563431274
6256,2015-03-17,22065.79530035698,30370.420511304652,26251.03418380107
6257,2015-03-18,22083.9988496574,30489.10536791918,26222.59486927533
6258,2015-03-19,22192.556293863927,30418.665505907957,26231.503273228143
6259,2015-03-20,22079.73258833196,30172.38999375833,26180.686945204296
6260,2015-03-23,22012.42696484274,30193.427880748164,26182.406850982134
6261,2015-03-24,21800.6720640938,30393.924279186005,26187.44200068923
6262,2015-03-25,22085.07448773598,30413.162192706175,26176.184337213388
6263,2015-03-26,21951.82163366897,30038.101549867206,26201.59459664234
6264,2015-03-27,22275.642811159116,30232.042091692918,26166.366398974704
6265,2015-03-30,22291.978714278215,30793.29352999741,26207.297803794296
6266,2015-03-31,22123.48868312115,30167.362068838596,26222.306340057785
6267,2015-04-01,22045.639620395727,30511.416378515758,26219.247665671443
6268,2015-04-06,22308.807919798168,30312.17585038322,26262.52164452795
6269,2015-04-07,22326.691990585143,30441.703441578986,26274.171409159713
6270,2015-04-08,21988.020003251197,30229.595492625904,26265.95185655966
6271,2015-04-09,22234.10571794345,30778.318636786185,26290.83943065581
6272,2015-04-10,21977.23411113888,30337.748711019278,26251.59695089067
6273,2015-04-13,21990.995346271062,30937.156170199847,26260.98532174156
6274,2015-04-15,22007.453564454067,30538.442977749448,26237.89945424723
6275,2015-04-16,21988.920919282737,30484.099719099686,26248.7973311657
6276,2015-04-17,21698.767140861393,30297.371925052303,26195.369890335955
6277,2015-04-20,22292.082219944292,30295.504584674014,26163.209627649278
6278,2015-04-21,21985.817278189563,30157.352497008415,26149.09967841778
6279,2015-04-22,22042.149138414694,30285.42649899531,26115.326568740446
6280,2015-04-23,21764.423208554137,30149.504195966114,26115.256810752002
6281,2015-04-24,21833.05851312031,30153.49850556926,26052.02904462524
6282,2015-04-27,21870.409451862677,30079.851782110374,25998.72905448988
6283,2015-04-28,21831.657582990207,30018.546633767783,25980.634724020445
6284,2015-04-29,21791.018460666113,30013.705619197717,25944.503309805947
6285,2015-04-30,21526.97151490936,30156.19437933406,25943.721378492624
6286,2015-05-04,21507.34359997014,29792.25487401552,25840.344166981762
6287,2015-05-05,21333.92342960777,29881.68617898657,25829.21461227112
6288,2015-05-06,22167.022077668902,29704.015853619076,25801.313163419443
6289,2015-05-07,21692.26623945705,29917.217356784233,25809.88970273114
6290,2015-05-08,21517.704582413615,29790.175057689285,25757.925227342705
6291,2015-05-11,21696.215943933836,29944.56957868829,25751.985177629194
6292,2015-05-12,21633.643920603186,29947.436719082743,25753.329892195845
6293,2015-05-13,21510.772961165454,29774.094642410782,25737.962656537038
6294,2015-05-14,21472.530230589142,29930.70263351878,25758.939882867184
6295,2015-05-15,21497.846511341548,29870.9852216883,25719.05266790653
6296,2015-05-18,21580.956906541003,29734.345442395854,25745.620409345738
6297,2015-05-19,21589.210046774344,29907.6099440075,25756.023342748198
6298,2015-05-20,21646.089057002282,29831.063044028502,25748.59528648111
6299,2015-05-21,21597.98515436321,30173.405931466663,25776.282070805853
6300,2015-05-22,21386.894570535773,29748.1883646955,25741.78518188095
6301,2015-05-25,21533.383358247032,29887.489914364574,25776.054456658032
6302,2015-05-26,21452.527801299482,30024.601059924353,25786.136378006257
6303,2015-05-27,21509.360662855674,29853.275810018775,25776.97145618437
6304,2015-05-28,21380.96049531521,29995.897919070532,25801.55833320158
6305,2015-05-29,21625.876940010596,30034.09311434397,25762.67405529885
6306,2015-06-01,21770.428576707716,29964.118222021087,25777.121867524926
6307,2015-06-02,21483.80513488347,30276.019160923464,25778.82164730796
6308,2015-06-03,21513.70194235659,30170.821036581674,25760.645924333097
6309,2015-06-04,21771.345066616464,30022.31311907774,25775.76477011015
6310,2015-06-05,21892.44165455773,30020.331194802613,25727.13321696364
6311,2015-06-08,21581.68973012996,29968.536705718932,25712.47508718676
6312,2015-06-09,21415.150515998994,29825.293972548592,25705.109994843155
6313,2015-06-10,21527.880578996588,29754.35961483253,25678.466920617877
6314,2015-06-11,21640.680474223445,29980.88030424809,25685.86695884794
6315,2015-06-12,21482.05416610404,29794.284477014724,25630.40152146759
6316,2015-06-15,21417.88186314332,29914.37550893556,25601.64944711252
6317,2015-06-16,21662.973597536224,29833.994436507684,25591.987770930737
6318,2015-06-17,21531.48268454275,29776.079400765615,25564.327110864902
6319,2015-06-18,21574.279798790005,29836.769049266077,25572.001551465466
6320,2015-06-19,21686.606680911056,29398.897982733055,25518.09276598633
6321,2015-06-22,21381.276767367133,29540.8822986761,25501.2797816938
6322,2015-06-23,21663.81977538648,29572.661426146387,25497.778800062373
6323,2015-06-24,21618.37609184011,29545.890306540743,25477.203907618044
6324,2015-06-25,21480.48268981077,29779.503434846287,25492.76770367966
6325,2015-06-26,21401.071004249367,29447.627734592996,25447.41896801729
6326,2015-06-29,21244.4251606354,30043.61046576856,25458.86725121075
6327,2015-06-30,21115.559640308857,29839.1407051958,25465.147712288483
6328,2015-07-01,21365.594434568462,29659.387578415877,25454.285768418653
6329,2015-07-02,21436.534658912675,29715.21247162585,25479.35070684153
6330,2015-07-03,21133.618092978766,29072.903168511533,25443.15557045391
6331,2015-07-06,21378.738944387733,29331.104359059238,25478.780538851894
6332,2015-07-07,21517.156954037535,29451.427558004594,25491.69071075816
6333,2015-07-08,21386.932292872658,29665.71531468531,25486.613864654675
6334,2015-07-09,21321.234561072477,29644.45224442622,25516.565432170835
6335,2015-07-10,21168.09179185974,29587.532990431984,25484.321261434827
6336,2015-07-13,21243.374349779897,29773.644245504245,25526.059349652332
6337,2015-07-14,21553.128592480887,29983.33456839243,25539.129855715288
6338,2015-07-15,21182.327683350682,29906.830529608713,25533.328071060296
6339,2015-07-16,21550.40751335948,29866.86423967122,25561.720025436065
6340,2015-07-17,21421.3579985162,29874.13859703041,25527.142361710736
6341,2015-07-20,21304.42441120645,29400.98852481016,25557.960956531082
6342,2015-07-21,21363.310217980106,29583.905770943347,25566.352865125074
6343,2015-07-22,21412.192034285334,29889.55220915088,25555.493713557422
6344,2015-07-23,21703.636983090517,29696.849549556566,25578.534436818853
6345,2015-07-24,21353.14681576515,29654.96103995573,25538.39478256521
6346,2015-07-27,21372.75736279501,29634.31025617597,25552.040159506727
6347,2015-07-28,21534.7996934721,29782.888028047237,25554.779334108352
6348,2015-07-29,21205.89152506178,29581.096217862563,25538.405236971877
6349,2015-07-30,21065.71678347585,30078.590768625476,25556.119960193286
6350,2015-07-31,21038.23193897142,29470.065480154946,25510.887473199247
6351,2015-08-03,21401.335432890144,29573.80908166096,25510.994025608197
6352,2015-08-04,21450.173915094667,29837.81813109538,25509.88207341908
6353,2015-08-05,21499.675416755468,29315.531871749074,25490.014546182698
6354,2015-08-06,21318.424366423442,29532.281952554124,25504.602309873553
6355,2015-08-07,21245.022856496762,29127.671053013924,25456.61411658518
6356,2015-08-10,21478.64960932162,29513.601961875687,25450.681928044243
6357,2015-08-11,21253.581535309015,29659.02473139108,25448.288345652545
6358,2015-08-12,21250.37047366296,29677.856237899246,25427.49476368702
6359,2015-08-13,21171.075205032423,29550.49240052678,25441.504111152004
6360,2015-08-14,21076.69694612756,29357.5161990453,25393.276201474375
6361,2015-08-17,21198.49559505007,29677.42142878811,25388.552830823068
6362,2015-08-18,21389.103460816987,29374.408727421687,25387.1642989836
6363,2015-08-19,20988.18964335401,29767.657598719914,25367.652849040227
6364,2015-08-20,21382.684366732607,29700.931689579276,25383.20416386779
6365,2015-08-21,21291.732823684208,29453.82934938605,25336.75842292507
6366,2015-08-24,21132.44169825629,29754.310216037375,25338.5837799456
6367,2015-08-25,20998.943026738092,29471.026175222334,25339.683215782177
6368,2015-08-26,20907.814410353105,29175.272078458325,25322.755889221935
6369,2015-08-27,21323.085518979256,29586.470568811987,25340.94852850542
6370,2015-08-28,21403.970727589407,29359.702426864496,25297.159171816493
6371,2015-08-31,21218.9211028333,29410.35393831043,25306.583379244534
6372,2015-09-01,21257.44172921446,29331.319403175166,25309.92991436195
6373,2015-09-02,21204.788139320834,29218.22020618603,25295.02387506912
6374,2015-09-03,21115.372238312313,29450.759816010584,25314.963238453423
6375,2015-09-04,20947.042650292427,29439.464820248075,25272.599444867097
6376,2015-09-07,21181.944207653432,29071.17632009059,25283.963945160223
6377,2015-09-08,21048.73029338246,29417.311427262677,25287.068889914226
6378,2015-09-09,21008.182069262853,29240.419741899204,25271.43958108574
6379,2015-09-10,20970.184399935948,29260.124920325088,25290.16388638624
6380,2015-09-11,21284.858186852172,29424.208258194532,25246.092488565017
6381,2015-09-14,21342.206608890836,29622.702168509037,25249.52135934649
6382,2015-09-15,21309.26729544613,29220.89482012514,25249.14211367901
6383,2015-09-16,21178.59278154221,29646.476601876708,25229.683405522992
6384,2015-09-18,21188.90150257314,29519.862720399586,25195.883788414976
6385,2015-09-21,21148.058175162398,29193.267954599396,25185.741540080606
6386,2015-09-22,20908.35783287792,28925.995643157672,25180.925068994187
6387,2015-09-23,21264.613055004378,29358.266373907336,25157.213493715553
6388,2015-09-24,21149.323114836658,29238.10162432625,25167.8363642904
6389,2015-09-28,21320.831932997044,29360.374764589706,25097.515350269543
6390,2015-09-29,21054.130156929794,29229.665487217568,25091.10402993888
6391,2015-09-30,21104.40960789575,29739.986615062557,25066.422541450178
6392,2015-10-01,21143.561082079443,29567.437726839922,25076.72149533072
6393,2015-10-05,20893.61775649838,29546.234299964213,25011.492772491405
6394,2015-10-06,20783.9819119914,29280.328992585528,25007.80919053333
6395,2015-10-07,20893.599864592084,29056.90517504999,24986.333206485167
6396,2015-10-08,21059.284015598096,29101.98245444118,25000.24252949173
6397,2015-10-09,20724.319405341976,29185.405203747738,24952.458535617334
6398,2015-10-12,21095.975948782725,29101.420870179427,24951.751383017774
6399,2015-10-13,20730.299076328458,29068.00871923717,24952.34344920429
6400,2015-10-14,20766.153227124913,29055.81454435766,24934.98150532039
6401,2015-10-15,20834.553682152113,28953.464491885203,24952.74841011784
6402,2015-10-16,20584.442157628222,29289.06932675225,24908.476870457926
6403,2015-10-19,20715.838432815075,29105.259008491917,24915.486987390952
6404,2015-10-20,21040.178576193983,29362.876759665047,24917.52021095136
6405,2015-10-21,20646.235432717713,29111.13962185964,24900.97245738132
6406,2015-10-23,20753.992152206043,29174.465447237322,24874.17427476937
6407,2015-10-26,20895.05714456968,29174.033486296474,24876.193673689817
6408,2015-10-27,20850.40139712046,29367.76711161317,24875.520477813992
6409,2015-10-28,20852.46675297244,28931.79666962581,24855.853517076834
6410,2015-10-29,20979.17551724664,29181.04021413582,24870.342008878204
6411,2015-10-30,20468.982980196237,28942.644130840985,24821.9080779536
6412,2015-11-02,20599.935168185457,29366.05295375189,24812.31237439255
6413,2015-11-03,20488.155071545556,28672.83876725648,24807.906634937917
6414,2015-11-04,20904.229433308305,28519.768713631776,24784.726500733344
6415,2015-11-05,20675.702687895806,28817.899352780703,24796.001358851652
6416,2015-11-06,20616.052077294073,28698.63859252881,24744.72398134056
6417,2015-11-09,20626.29312586531,28958.287941983148,24729.346354733345
6418,2015-11-10,20338.81621767998,28951.061968731166,24724.03662692093
6419,2015-11-11,20797.872430455176,28772.388437184367,24700.480880785373
6420,2015-11-13,20720.771376764278,28937.715511291957,24661.24804758316
6421,2015-11-16,20455.935002012036,28881.438579843507,24650.231388521664
6422,2015-11-17,20422.0360560572,28735.408402996774,24646.99274383956
6423,2015-11-18,20636.326908510975,28979.735626309888,24625.693976845483
6424,2015-11-19,20320.331096197755,28705.816642931135,24639.471653660534
6425,2015-11-20,20482.715054823733,28668.198833198774,24591.210460648374
6426,2015-11-23,20367.01307980165,28726.21199115228,24586.730575949656
6427,2015-11-24,20407.547089422696,28958.01584309557,24585.238483853824
6428,2015-11-26,20607.757658677572,28939.338639700774,24580.263059115383
6429,2015-11-27,20164.880876859595,28564.63304196059,24532.74668707491
6430,2015-11-30,20307.648650002582,28516.008740196285,24528.38318635425
6431,2015-12-01,20240.830797909988,28744.681636585057,24526.31391237705
6432,2015-12-02,20300.01837009977,28734.98503312782,24505.654851874755
6433,2015-12-03,20051.9475241046,28753.73822103034,24519.57802275978
6434,2015-12-04,19849.934272389764,28689.331467875065,24471.02904228743
6435,2015-12-07,20310.853825180264,28633.512855615216,24464.04402163702
6436,2015-12-08,20514.471742604495,28728.948837340722,24461.58680114271
6437,2015-12-09,20323.972390006675,28686.221221869866,24440.945214595766
6438,2015-12-10,20288.109012114623,28185.170907094216,24455.38147032126
6439,2015-12-11,20391.508391310264,28622.661265849118,24407.92212366443
6440,2015-12-14,20498.585595195436,28447.77438912286,24408.27563567639
6441,2015-12-15,20327.836647710774,28700.426643384966,24409.74088360904
6442,2015-12-16,19974.764252585224,28618.57922732069,24393.771082443134
6443,2015-12-17,20063.538220180137,28698.920805099722,24413.603135679026
6444,2015-12-18,20401.147434133047,28605.181174181085,24372.216100877104
6445,2015-12-21,20281.544649228785,28463.9241762745,24394.04537454142
6446,2015-12-22,19965.229238449596,28592.71360104853,24403.388389609918
6447,2015-12-23,20187.712742154516,28764.648519871764,24395.42894289805
6448,2015-12-24,20033.325644756278,28193.994902626586,24423.247167093406
6449,2015-12-28,20152.96241025544,28875.39957267048,24432.014881311952
6450,2015-12-29,20375.736037200808,28703.09833074148,24446.684670458544
6451,2015-12-30,20415.181666054086,28609.76727176373,24443.031168646823
6452,2015-12-31,20608.3448869758,28556.86073127314,24473.996958775824
6453,2016-01-01,20157.986349062678,28575.793952460877,24442.27629020112
6454,2016-01-04,20381.194081900947,28481.212837941373,24481.742680234
6455,2016-01-05,20322.599033168106,28285.9160684468,24492.468100157217
6456,2016-01-06,20386.94418229373,28297.85907538447,24483.380593251815
6457,2016-01-07,20072.26781577293,28372.713110180743,24507.469018300915
6458,2016-01-08,20043.569099142747,28258.615538247443,24467.504538168778
6459,2016-01-11,20440.666347646154,28597.83257473642,24475.244110006006
6460,2016-01-12,20482.827050974323,28949.488528139704,24473.592996910018
6461,2016-01-13,20105.637746551743,28722.492793234058,24451.548344054594
6462,2016-01-14,20231.01855876628,28496.654141428015,24462.315716655474
6463,2016-01-15,20241.30876679479,28690.611003109418,24408.893421313285
6464,2016-01-18,19943.358582864228,28338.5565784701,24377.764840341366
6465,2016-01-19,20237.102907021163,28553.744936609182,24364.417582868788
6466,2016-01-20,20303.891222868293,28605.439216851373,24331.65966647154
6467,2016-01-21,20111.146143677495,28410.662876973263,24332.882653119508
6468,2016-01-22,19955.500604853045,28581.108930037375,24271.24754239894
6469,2016-01-25,19976.132207913055,27952.049668098116,24224.67201232529
6470,2016-01-27,20033.8154691766,28470.27901674283,24176.560636813818
6471,2016-01-28,20179.555742429322,28446.250461727326,24179.27346153886
6472,2016-01-29,20098.92104375572,28173.257894451748,24120.709082671256
6473,2016-02-01,20075.705950158994,28525.160068819234,24091.632995132542
6474,2016-02-02,20039.582710758597,28494.653870639668,24084.48721300405
6475,2016-02-03,19575.748593547338,28426.178949417168,24060.3854363588
6476,2016-02-04,19831.95844976249,28134.944327396766,24072.454220172553
6477,2016-02-05,20327.475042555274,28107.19322481248,24023.541548515972
6478,2016-02-08,19828.400099302533,28026.55029123104,24022.686630886717
6479,2016-02-09,19646.931074037584,27985.831651470467,24023.880065904297
6480,2016-02-10,19898.82758645713,28116.089598934537,24007.197262019847
6481,2016-02-11,19780.48751919838,28298.73885414705,24025.55885291193
6482,2016-02-12,19987.252897309387,28202.205647164858,23981.63064608773
6483,2016-02-15,19338.2880709305,27937.881915608094,23986.493318261
6484,2016-02-16,19921.427754437354,28142.33989528945,23986.218149848442
6485,2016-02-17,19755.598015424206,28268.612864089926,23966.321642504598
6486,2016-02-18,19746.462363274302,28032.338930952414,23979.745835748992
6487,2016-02-19,20041.728527519885,28557.056793458978,23929.21527890947
6488,2016-02-22,19836.241127335023,27880.91181035127,23905.400178907257
6489,2016-02-23,19731.501191073152,27922.933112612358,23914.655509828226
6490,2016-02-24,19908.8660639246,28356.886209169894,23903.41418681172
6491,2016-02-25,19892.110668573907,28082.6139650451,23924.853196044038
6492,2016-02-26,19898.46062875642,27930.265490596666,23881.947802577783
6493,2016-02-29,19915.01588849887,28241.984185300706,23881.307734232145
6494,2016-03-01,19720.99042834453,27966.6240672315,23877.761112580643
6495,2016-03-02,19565.663598479878,27872.869545922866,23854.638841808042
6496,2016-03-03,19466.642175950474,27988.513854030276,23865.355293288612
6497,2016-03-04,19354.466773749467,27898.474178017805,23813.103610830367
6498,2016-03-08,19362.521953616335,27875.267807144926,23788.752230334674
6499,2016-03-09,19554.373383056613,28057.2546431469,23765.490641044456
6500,2016-03-10,19352.412558491054,28188.085256746723,23778.148238115456
6501,2016-03-11,19585.8328177037,28529.29343854465,23729.915393175404
6502,2016-03-14,19744.94454425479,27417.818173477932,23735.258844980603
6503,2016-03-15,19371.58565711634,28200.10871670162,23741.126279992917
6504,2016-03-16,19441.16803297493,27905.501740605796,23731.017301173826
6505,2016-03-17,19450.00080653999,27969.68288761316,23758.18700867664
6506,2016-03-18,19926.52915618625,28111.5509090366,23725.611192161447
6507,2016-03-21,19813.40377582172,27400.416412283357,23782.405056375297
6508,2016-03-22,19452.81111461193,27922.530540638018,23806.067500480596
6509,2016-03-23,19817.618749041598,28152.453849611724,23813.641539131844
6510,2016-03-28,19996.13853313444,28276.14131515765,23943.11198082711
6511,2016-03-29,20046.057622680742,27980.114115077533,23978.790897874682
6512,2016-03-30,19902.141060862003,28138.9622856948,23996.76394067151
6513,2016-03-31,19320.91866238616,28124.389967856274,24049.89957293767
6514,2016-04-01,20109.232920384246,28091.021266982094,24040.8233862361
6515,2016-04-04,20279.61187389118,28356.236697993172,24150.465248351276
6516,2016-04-05,20001.898741481848,28606.584505605228,24185.15185300227
6517,2016-04-06,20302.24153532629,28481.857882583154,24200.230703387697
6518,2016-04-07,19896.15310894197,28463.440742552168,24248.64673681969
6519,2016-04-08,20109.442505213876,28450.880335349142,24233.128317142717
6520,2016-04-11,20470.088142123852,28732.793537943773,24314.485615217844
6521,2016-04-12,20358.713069742862,28176.22062945032,24337.316591610626
6522,2016-04-13,20298.812733854433,28382.4416986712,24339.645066120243
6523,2016-04-18,19942.94490626803,28493.368168270452,24384.213725060326
6524,2016-04-20,20214.148390086622,28672.08229550175,24382.77373782023
6525,2016-04-21,20086.20585032196,28634.4579307818,24405.547670962376
6526,2016-04-22,20474.166720305984,28668.65983782425,24364.88697974777
6527,2016-04-25,20356.774487954535,28718.362196274375,24377.518954334988
6528,2016-04-26,20462.61630539375,28441.2829895955,24380.79827914016
6529,2016-04-27,19944.659233131006,28285.339453672255,24365.743111270906
6530,2016-04-28,20152.67194247534,28597.225773956863,24385.74936712454
6531,2016-04-29,20386.912136789466,28527.792009179586,24343.964453108452
6532,2016-05-02,20030.785633306303,28347.357489130944,24362.975118140035
6533,2016-05-03,20182.654890098132,28524.17677304424,24371.47353628686
6534,2016-05-04,20216.330160283327,28881.644740078475,24363.047587259618
6535,2016-05-05,20080.6539616396,28236.0308401016,24390.97964639033
6536,2016-05-06,20100.8029910589,28388.385224865706,24358.284811404505
6537,2016-05-09,20076.867073434605,28787.187997066085,24409.99229940753
6538,2016-05-10,20423.679597515395,28722.46088084163,24430.617459229386
6539,2016-05-11,20190.47972429004,28794.810604164326,24434.620433974804
6540,2016-05-12,20430.32307083012,28806.0049178318,24475.08993111825
6541,2016-05-13,20428.152400492116,28486.233211204748,24454.847158852037
6542,2016-05-16,20369.876451764594,28480.332107180722,24541.519833463208
6543,2016-05-17,20457.484418951266,28746.090109228302,24572.417448288816
6544,2016-05-18,20699.846344539834,28862.056448676965,24585.738829801045
6545,2016-05-19,20623.938712598967,29122.79116132202,24634.43841601754
6546,2016-05-20,20565.88289805414,28734.981510869136,24621.221854464875
6547,2016-05-23,20693.724756568008,28691.41319724431,24720.91142993962
6548,2016-05-24,20537.528017922144,29080.177319991737,24753.295927511186
6549,2016-05-25,20580.52108766825,28589.40432871881,24766.655748429937
6550,2016-05-26,20693.90220506702,28954.208358329553,24813.9683943441
6551,2016-05-27,20677.529658183583,28952.807068677612,24797.98647045307
6552,2016-05-30,20768.26539198156,29003.56842236494,24881.9164449328
6553,2016-05-31,20796.48787876007,29404.911680814203,24906.930775994337
6554,2016-06-01,20557.41997190353,29027.76923862452,24912.091344578203
6555,2016-06-02,20976.783182498555,29310.89227548428,24950.534607095717
6556,2016-06-03,20312.127810656264,29121.4298999521,24925.182475913192
6557,2016-06-06,21122.17535707406,29448.90356900338,24979.781012906125
6558,2016-06-07,20835.027436054457,29263.30746315122,24995.21403783871
6559,2016-06-08,20803.894304077414,29165.032121316064,24991.185424180625
6560,2016-06-09,20605.78153545778,29024.368017725417,25020.9972797753
6561,2016-06-10,20881.664105184023,29378.92975583636,24987.725805783644
6562,2016-06-13,21262.112231223502,28913.11924528399,25024.15732787747
6563,2016-06-14,21278.129388731217,29346.883845615223,25035.74803503177
6564,2016-06-15,21178.627335477322,29132.475327882985,25029.107796682478
6565,2016-06-16,20878.98567661335,29520.04007504635,25057.58020579118
6566,2016-06-17,20839.85534178962,29123.223574817286,25024.26016800261
6567,2016-06-20,20902.656720850366,28810.449455009177,25068.13937711968
6568,2016-06-21,20862.48783094046,29264.8312121051,25084.58502987805
6569,2016-06-22,21098.818897929883,29201.501843936898,25083.85681495335
6570,2016-06-23,21069.770923937638,29294.424444707787,25119.194610264203
6571,2016-06-24,21052.732253730526,29111.18988964866,25093.575088842153
6572,2016-06-27,20923.17320889317,29305.274585247997,25164.219475287304
6573,2016-06-28,21439.340733562796,29243.086788843983,25190.32310200287
6574,2016-06-29,20980.67568846,29517.168754812574,25199.370403951936
6575,2016-06-30,21205.889787644745,29362.8404685291,25244.451950419363
6576,2016-07-01,20746.056485296675,29318.098060242122,25228.399584117342
6577,2016-07-04,21550.032277767146,29365.35304910211,25325.355748444024
6578,2016-07-05,20989.932168434858,29522.70855331828,25359.04421621522
6579,2016-07-07,21283.72510062747,29485.86711627332,25426.005530230246
6580,2016-07-08,21317.815413479475,29608.481546919174,25415.06854946549
6581,2016-07-11,21433.673628006414,29500.193382497528,25521.720713762625
6582,2016-07-12,21169.037705662555,29710.90419204075,25556.729139029183
6583,2016-07-13,21378.30882851485,29797.916213968998,25572.995167474266
6584,2016-07-14,21347.824831366543,29495.433209627496,25623.570732087523
6585,2016-07-15,21523.482502913746,30004.87357776307,25611.277476914987
6586,2016-07-18,21605.130984020245,29797.907342227598,25709.3975638145
6587,2016-07-19,21447.796889501795,29999.322091381648,25740.320557597242
6588,2016-07-20,21426.95087127737,30203.721646750542,25752.016017751586
6589,2016-07-21,21744.61129525071,29991.228169517086,25797.620909395635
6590,2016-07-22,21915.97421320608,29689.029979638617,25780.042003591498
6591,2016-07-25,21284.491225759466,30130.081147266097,25861.236850258312
6592,2016-07-26,21600.42499753927,30296.0298003344,25886.417172268262
6593,2016-07-27,21848.74490484731,30091.211251896795,25892.434248879927
6594,2016-07-28,21749.516217498982,30382.752460174255,25932.484682076305
6595,2016-07-29,22004.957708623257,30053.296147674195,25909.528122911965
6596,2016-08-01,21701.610692822418,29995.72549912581,25976.076079435275
6597,2016-08-02,22034.206752431564,30453.50039593492,25996.97759699908
6598,2016-08-03,21747.623637674707,30086.695144555386,25999.05602182768
6599,2016-08-04,21799.660280960696,30062.301688495118,26035.522608301893
6600,2016-08-05,21882.661669007884,30366.07432113973,26009.346878548495
6601,2016-08-08,21994.09894333822,30314.890325153472,26068.465598353017
6602,2016-08-09,22091.47130897092,30516.9637539701,26087.63163569542
6603,2016-08-10,21643.979867140348,30575.58936039396,26088.338426576007
6604,2016-08-11,22060.782758790934,30385.164421038007,26123.790766926544
6605,2016-08-12,22171.7801311198,30472.98541405552,26096.950511752162
6606,2016-08-16,22161.86458731591,30588.338012632532,26175.885738308567
6607,2016-08-17,22205.912337405465,30395.998786671065,26177.525861145245
6608,2016-08-18,21725.84315751566,30363.971331192617,26214.19259439664
6609,2016-08-19,21855.25828962257,30450.088421795626,26188.831089201944
6610,2016-08-22,22257.907898683312,30305.459541137956,26253.781572212647
6611,2016-08-23,21977.433431965,30609.353964591483,26275.903309323767
6612,2016-08-24,22071.29365232125,30134.682872411082,26280.001669881993
6613,2016-08-25,22238.96962370882,30355.99270707006,26319.23200935568
6614,2016-08-26,21924.540097615423,30764.157193701874,26296.501359587903
6615,2016-08-29,22609.41034257956,30316.596943153207,26369.31998843859
6616,2016-08-30,22200.514222924947,30498.839872757126,26393.90102553648
6617,2016-08-31,22009.925467236648,30580.797540234114,26400.295174327453
6618,2016-09-01,22329.703172518308,30611.52553034858,26441.607883942183
6619,2016-09-02,22400.379386722194,30429.58928600311,26420.697071096005
6620,2016-09-06,22458.8651707536,30851.785111124238,26521.858091075857
6621,2016-09-07,22473.80942543185,30765.460207503085,26528.128460670392
6622,2016-09-08,22360.30482866143,30793.234779335733,26568.839618949376
6623,2016-09-09,22640.979778604098,30926.33453639498,26546.83714223911
