ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2007-05-04,14243.728421103351,9997.254705833224,18145.30532597227,14243.728421103351,14243.728421103351,-306.4281164726433,-306.4281164726433,-306.4281164726433,33.776805490576585,33.776805490576585,33.776805490576585,-340.2049219632199,-340.2049219632199,-340.2049219632199,0.0,0.0,0.0,13937.300304630708
2007-05-07,14253.331880535743,9884.019837869711,18189.211704615536,14253.331880535743,14253.331880535743,-309.2241425757698,-309.2241425757698,-309.2241425757698,54.88796756638716,54.88796756638716,54.88796756638716,-364.11211014215695,-364.11211014215695,-364.11211014215695,0.0,0.0,0.0,13944.107737959974
2007-05-08,14256.533033679876,9152.93355967337,17775.079301859692,14256.533033679876,14256.533033679876,-306.936757095767,-306.936757095767,-306.936757095767,61.636980132991624,61.636980132991624,61.636980132991624,-368.5737372287586,-368.5737372287586,-368.5737372287586,0.0,0.0,0.0,13949.596276584109
2007-05-09,14259.734186824002,9647.937614436558,18304.421503161302,14259.734186824002,14259.734186824002,-321.22634606468824,-321.22634606468824,-321.22634606468824,49.97022283161813,49.97022283161813,49.97022283161813,-371.19656889630636,-371.19656889630636,-371.19656889630636,0.0,0.0,0.0,13938.507840759314
2007-05-10,14262.935339968135,9690.586553485218,17844.07724526676,14262.935339968135,14262.935339968135,-298.9272809884746,-298.9272809884746,-298.9272809884746,73.044913218286,73.044913218286,73.044913218286,-371.9721942067606,-371.9721942067606,-371.9721942067606,0.0,0.0,0.0,13964.00805897966
2007-05-11,14266.136493112268,9455.141921790564,18219.77933995454,14266.136493112268,14266.136493112268,-337.1439218025006,-337.1439218025006,-337.1439218025006,33.77680549042935,33.77680549042935,33.77680549042935,-370.92072729293,-370.92072729293,-370.92072729293,0.0,0.0,0.0,13928.992571309767
2007-05-14,14275.73995254466,9550.880027639016,17911.11074452341,14275.73995254466,14275.73995254466,-302.5307784162888,-302.5307784162888,-302.5307784162888,54.887967566481116,54.887967566481116,54.887967566481116,-357.4187459827699,-357.4187459827699,-357.4187459827699,0.0,0.0,0.0,13973.209174128371
2007-05-15,14278.941105688793,10002.010319187657,18566.63203859164,14278.941105688793,14278.941105688793,-288.16613250825714,-288.16613250825714,-288.16613250825714,61.63698013312561,61.63698013312561,61.63698013312561,-349.80311264138277,-349.80311264138277,-349.80311264138277,0.0,0.0,0.0,13990.774973180536
2007-05-16,14282.142258832926,9759.69002152666,18258.715782852985,14282.142258832926,14282.142258832926,-290.8852317725161,-290.8852317725161,-290.8852317725161,49.97022283137912,49.97022283137912,49.97022283137912,-340.8554546038952,-340.8554546038952,-340.8554546038952,0.0,0.0,0.0,13991.25702706041
2007-05-17,14285.343411977052,9780.315695243205,18160.45909295325,14285.343411977052,14285.343411977052,-257.6963409336766,-257.6963409336766,-257.6963409336766,73.0449132185177,73.0449132185177,73.0449132185177,-330.74125415219436,-330.74125415219436,-330.74125415219436,0.0,0.0,0.0,14027.647071043375
2007-05-18,14288.544565121185,9798.71157217303,18222.19628985822,14288.544565121185,14288.544565121185,-285.8655060627938,-285.8655060627938,-285.8655060627938,33.77680549082154,33.77680549082154,33.77680549082154,-319.64231155361534,-319.64231155361534,-319.64231155361534,0.0,0.0,0.0,14002.679059058391
2007-05-21,14298.148024553577,10099.750212676872,18119.5726740919,14298.148024553577,14298.148024553577,-227.5454064563991,-227.5454064563991,-227.5454064563991,54.88796756556365,54.88796756556365,54.88796756556365,-282.4333740219628,-282.4333740219628,-282.4333740219628,0.0,0.0,0.0,14070.602618097178
2007-05-22,14301.34917769771,9805.773818393942,18262.91529050304,14301.34917769771,14301.34917769771,-207.79043451128175,-207.79043451128175,-207.79043451128175,61.63698013327584,61.63698013327584,61.63698013327584,-269.4274146445576,-269.4274146445576,-269.4274146445576,0.0,0.0,0.0,14093.558743186428
2007-05-23,14304.550330841841,10070.531068317092,17960.120791604717,14304.550330841841,14304.550330841841,-206.5056468996632,-206.5056468996632,-206.5056468996632,49.97022283114013,49.97022283114013,49.97022283114013,-256.4758697308033,-256.4758697308033,-256.4758697308033,0.0,0.0,0.0,14098.044683942178
2007-05-24,14307.751483985974,10049.51142528078,18243.579902938876,14307.751483985974,14307.751483985974,-170.74304698772224,-170.74304698772224,-170.74304698772224,73.04491321803472,73.04491321803472,73.04491321803472,-243.78796020575695,-243.78796020575695,-243.78796020575695,0.0,0.0,0.0,14137.008436998252
2007-05-25,14310.9526371301,10048.592183042065,18286.302007777693,14310.9526371301,14310.9526371301,-197.78827472819594,-197.78827472819594,-197.78827472819594,33.77680549074159,33.77680549074159,33.77680549074159,-231.56508021893754,-231.56508021893754,-231.56508021893754,0.0,0.0,0.0,14113.164362401903
2007-05-28,14320.556096562499,10139.482047729682,18407.080029630684,14320.556096562499,14320.556096562499,-144.62596003726276,-144.62596003726276,-144.62596003726276,54.88796756565762,54.88796756565762,54.88796756565762,-199.5139276029204,-199.5139276029204,-199.5139276029204,0.0,0.0,0.0,14175.930136525236
2007-05-29,14323.757249706625,10116.47640876687,18473.179340087532,14323.757249706625,14323.757249706625,-129.25837707017786,-129.25837707017786,-129.25837707017786,61.6369801334261,61.6369801334261,61.6369801334261,-190.89535720360396,-190.89535720360396,-190.89535720360396,0.0,0.0,0.0,14194.498872636446
2007-05-30,14326.958402850758,9919.311270658307,18418.940036587745,14326.958402850758,14326.958402850758,-133.55151526577274,-133.55151526577274,-133.55151526577274,49.97022283090114,49.97022283090114,49.97022283090114,-183.52173809667391,-183.52173809667391,-183.52173809667391,0.0,0.0,0.0,14193.406887584984
2007-05-31,14330.159555994891,10058.792687344536,18300.293614210903,14330.159555994891,14330.159555994891,-104.44078693439886,-104.44078693439886,-104.44078693439886,73.04491321807637,73.04491321807637,73.04491321807637,-177.48570015247523,-177.48570015247523,-177.48570015247523,0.0,0.0,0.0,14225.718769060491
2007-06-01,14333.360709139024,9536.862455350576,18536.32132431888,14333.360709139024,14333.360709139024,-139.07767983774977,-139.07767983774977,-139.07767983774977,33.776805490594356,33.776805490594356,33.776805490594356,-172.8544853283441,-172.8544853283441,-172.8544853283441,0.0,0.0,0.0,14194.283029301274
2007-06-04,14342.964168571416,10320.431087390038,18330.363908619336,14342.964168571416,14342.964168571416,-112.7763391055425,-112.7763391055425,-112.7763391055425,54.887967566145576,54.887967566145576,54.887967566145576,-167.66430667168805,-167.66430667168805,-167.66430667168805,0.0,0.0,0.0,14230.187829465873
2007-06-05,14346.165321715549,10005.91593218957,18342.457885459084,14346.165321715549,14346.165321715549,-107.15603138290187,-107.15603138290187,-107.15603138290187,61.636980132926034,61.636980132926034,61.636980132926034,-168.7930115158279,-168.7930115158279,-168.7930115158279,0.0,0.0,0.0,14239.009290332648
2007-06-06,14349.366474859675,10214.06827713849,18495.901889443496,14349.366474859675,14349.366474859675,-121.29431504697277,-121.29431504697277,-121.29431504697277,49.97022283159957,49.97022283159957,49.97022283159957,-171.26453787857233,-171.26453787857233,-171.26453787857233,0.0,0.0,0.0,14228.072159812702
2007-06-07,14352.567628003808,10475.87848245364,18390.66467281405,14352.567628003808,14352.567628003808,-101.94506352944352,-101.94506352944352,-101.94506352944352,73.0449132174033,73.0449132174033,73.0449132174033,-174.98997674684682,-174.98997674684682,-174.98997674684682,0.0,0.0,0.0,14250.622564474364
2007-06-08,14355.76878114794,10488.76447600298,18369.732218624882,14355.76878114794,14355.76878114794,-146.08127615369588,-146.08127615369588,-146.08127615369588,33.77680549044715,33.77680549044715,33.77680549044715,-179.85808164414303,-179.85808164414303,-179.85808164414303,0.0,0.0,0.0,14209.687504994245
2007-06-11,14365.372240580333,10082.981280329108,18440.339003496523,14365.372240580333,14365.372240580333,-145.03096634482853,-145.03096634482853,-145.03096634482853,54.8879675657338,54.8879675657338,54.8879675657338,-199.91893391056232,-199.91893391056232,-199.91893391056232,0.0,0.0,0.0,14220.341274235505
2007-06-12,14368.573393724464,10054.025378832883,18141.875714754555,14368.573393724464,14368.573393724464,-146.2445428558513,-146.2445428558513,-146.2445428558513,61.63698013307627,61.63698013307627,61.63698013307627,-207.88152298892757,-207.88152298892757,-207.88152298892757,0.0,0.0,0.0,14222.328850868613
2007-06-13,14371.774546868593,10266.591895409938,18529.864200580116,14371.774546868593,14371.774546868593,-166.21235367366268,-166.21235367366268,-166.21235367366268,49.970222831360594,49.970222831360594,49.970222831360594,-216.18257650502326,-216.18257650502326,-216.18257650502326,0.0,0.0,0.0,14205.56219319493
2007-06-14,14374.975700012723,10033.730963779566,18549.821582235054,14374.975700012723,14374.975700012723,-151.5877528625379,-151.5877528625379,-151.5877528625379,73.04491321763501,73.04491321763501,73.04491321763501,-224.63266608017295,-224.63266608017295,-224.63266608017295,0.0,0.0,0.0,14223.387947150184
2007-06-15,14378.176853156856,9961.962601377685,18470.663009694083,14378.176853156856,14378.176853156856,-199.26373220529973,-199.26373220529973,-199.26373220529973,33.77680549029995,33.77680549029995,33.77680549029995,-233.0405376955997,-233.0405376955997,-233.0405376955997,0.0,0.0,0.0,14178.913120951556
2007-06-18,14387.780312589248,9949.962829793432,18304.221700050948,14387.780312589248,14387.780312589248,-201.2531897050769,-201.2531897050769,-201.2531897050769,54.887967565827765,54.887967565827765,54.887967565827765,-256.14115727090467,-256.14115727090467,-256.14115727090467,0.0,0.0,0.0,14186.52712288417
2007-06-19,14390.98146573338,10268.591226757178,18348.705248843144,14390.98146573338,14390.98146573338,-200.91011431449158,-200.91011431449158,-200.91011431449158,61.6369801332265,61.6369801332265,61.6369801332265,-262.54709444771805,-262.54709444771805,-262.54709444771805,0.0,0.0,0.0,14190.07135141889
2007-06-20,14394.182618877514,10053.013238035888,18504.587275322032,14394.182618877514,14394.182618877514,-218.07096415431528,-218.07096415431528,-218.07096415431528,49.97022283112159,49.97022283112159,49.97022283112159,-268.04118698543687,-268.04118698543687,-268.04118698543687,0.0,0.0,0.0,14176.1116547232
2007-06-21,14397.383772021643,10272.352213570975,18413.426536562056,14397.383772021643,14397.383772021643,-199.4422924373436,-199.4422924373436,-199.4422924373436,73.04491321767667,73.04491321767667,73.04491321767667,-272.48720565502026,-272.48720565502026,-272.48720565502026,0.0,0.0,0.0,14197.9414795843
2007-06-22,14400.584925165773,9790.953737238036,18508.875113998703,14400.584925165773,14400.584925165773,-241.99021360081957,-241.99021360081957,-241.99021360081957,33.7768054907594,33.7768054907594,33.7768054907594,-275.76701909157896,-275.76701909157896,-275.76701909157896,0.0,0.0,0.0,14158.594711564952
2007-06-25,14410.188384598168,9816.108154842159,18571.01498697426,14410.188384598168,14410.188384598168,-222.84385346705633,-222.84385346705633,-222.84385346705633,54.88796756631572,54.88796756631572,54.88796756631572,-277.73182103337206,-277.73182103337206,-277.73182103337206,0.0,0.0,0.0,14187.344531131112
